t,xt,yt
2447.933,0.15,7.809008575290799
2448.047,0.15,7.8236466363111035
2448.151,0.15,7.844197801817172
2448.254,0.15,7.858987955567475
2448.357,0.15,7.873779621759214
2448.507,0.15,7.876737300888629
2448.61,0.15,7.908373852786099
2448.711,0.15,7.926995932119277
2448.811,0.15,7.941772998286014
2448.945,0.15,7.952414387985971
2449.052,0.15,7.977246148187084
2449.169,0.15,7.994541704300625
2449.265,0.15,8.005774615912161
2449.378,0.15,8.024248247411258
2449.482,0.15,8.039323086785862
2449.585,0.15,8.054103117889685
2449.709,0.15,8.068880404909036
2449.809,0.15,8.083660345509896
2449.914,0.15,8.099915131164103
2450.022,0.15,8.119128001019002
2450.135,0.15,8.136865818020365
2450.24,0.15,8.151649377023901
2450.342,0.15,8.166431753494187
2450.445,0.15,8.181211038209007
2450.547,0.15,8.19598985388964
2450.664,0.15,8.204860241574249
2450.803,0.15,8.225555128947507
2450.969,0.15,8.234427868900376
2451.076,0.15,8.275826261275604
2451.201,0.15,8.286183096585646
2451.303,0.15,8.308371785836451
2451.406,0.15,8.323163364236942
2451.53,0.15,8.332036612323417
2451.69,0.15,8.367523001229996
2451.797,0.15,8.379790566647019
2451.905,0.15,8.39516573677439
2452.008,0.15,8.414384800182802
2452.112,0.15,8.429169049343864
2452.214,0.15,8.441436420087895
2452.317,0.15,8.45754844042101
2452.418,0.15,8.473728885131946
2452.52,0.15,8.488145783610095
2452.624,0.15,8.502246373274215
2452.726,0.15,8.51681852381239
2452.831,0.15,8.531345801495316
2452.963,0.15,8.547642786855729
2453.081,0.15,8.553567034896266
2453.183,0.15,8.584050292650218
2453.299,0.15,8.603887059872601
2453.402,0.15,8.618695082470655
2453.516,0.15,8.636455937069723
2453.621,0.15,8.651262994810292
2453.726,0.15,8.666064579149518
2453.836,0.15,8.683678558435323
2453.952,0.15,8.701581742727303
2454.069,0.15,8.719337456963174
2454.177,0.15,8.725697028387133
2454.287,0.15,8.748927171837288
2454.388,0.15,8.763732247432714
2454.489,0.15,8.778829868147602
2454.615,0.15,8.793630746540673
2454.753,0,8.811098770892178
2454.856,0,8.83122198141833
2454.972,0,8.831765674779842
2455.075,0,8.832130917426426
2455.184,0,8.832243839496378
2455.33,0,8.832938592984878
2455.44,0,8.833256872222732
2455.541,0,8.833546739968646
2455.642,0,8.833837303891773
2455.749,0,8.834164618643683
2455.849,0,8.834437583170445
2455.957,0,8.834742879174447
2456.056,0,8.835002691814243
2456.165,0,8.83527595097864
2456.266,0,8.835609973211703
2456.367,0,8.835921218599687
2456.476,0,8.836220938485999
2456.574,0,8.836481617381963
2456.689,0,8.836791292852961
2456.804,0,8.83710620306002
2456.92,0,8.837428903476502
2457.023,0,8.837682323327035
2457.122,0,8.837965774916155
2457.227,0,8.838317024273426
2457.328,0,8.838580177582175
2457.431,0,8.838810120627631
2457.534,0,8.839132716697241
2457.636,0,8.839411549456726
2457.751,0,8.839738486564187
2457.881,0,8.840065393699145
2457.984,0,8.840336785666139
2458.085,0,8.840589174517811
2458.209,0,8.84097677731413
2458.322,0,8.84104183861066
2458.463,0,8.841527986032514
2458.571,0,8.841948664921773
2458.674,0,8.842174771429853
2458.776,0,8.842467815178159
2458.877,0,8.84276032342112
2458.981,0,8.843033575414815
2459.102,0,8.843247738774313
2459.205,0,8.84362167180625
2459.309,0,8.84392843776476
2459.413,0,8.844208096111261
2459.522,0,8.844439661388876
2459.62,0,8.84473960276319
2459.721,0,8.844951699046923
2459.847,0,8.845269648930582
2459.95,0,8.845613286590382
2460.059,0,8.845856260126226
2460.164,0,8.846167258333473
2460.269,0,8.846430639665575
2460.376,0,8.846745948555059
2460.482,0,8.847008338625896
2460.712,0,8.84707391309618
2460.826,0,8.847897699499624
2460.927,0,8.848197599455943
2461.04,0,8.848471013550409
2461.143,0,8.848720550761259
2461.242,0,8.848938708183729
2461.344,0,8.849237106914078
2461.448,0,8.849508716887817
2461.554,0,8.849749220553768
2461.655,0,8.850069208947007
2461.778,0,8.850386195422573
2461.909,0,8.850599779794292
2462.01,0,8.850961980345929
2462.112,0,8.851218496731834
2462.216,0,8.851515568875406
2462.319,0,8.851771296595118
2462.426,0,8.8520266182937
2462.525,0,8.85228163857867
2462.628,0,8.852587430551756
2462.736,0,8.852838753774465
2462.853,0,8.85299405764729
2462.959,0,8.853399417934703
2463.082,0,8.853500652736452
2463.186,0,8.853955734330933
2463.287,0,8.854208078493112
2463.397,0,8.854510322104451
2463.5,0,8.85473918419582
2463.613,0,8.85501309943246
2463.716,0,8.855214079841678
2463.824,0,8.855564363595633
2463.926,0,8.855814225342328
2464.029,0,8.85610146761219
2464.136,0,8.856363148823489
2464.286,0,8.856592183663038
2464.438,0,8.856942518931799
2464.54,0,8.857356570966184
2464.649,0,8.857653838820989
2464.754,0,8.857851186487983
2464.866,0,8.85814719354434
2464.964,0,8.858393707630205
2465.065,0,8.858639642740874
2465.167,0,8.85888530775982
2465.267,0,8.859135469315834
2465.369,0,8.859380450588727
2465.474,0,8.859620113715096
2465.631,0,8.859864411716211
2465.81,0,8.860254495222936
2465.929,0,8.860694568898982
2466.03,0,8.861015012125321
2466.131,0,8.861233050835025
2466.235,0,8.861477434676276
2466.363,0,8.861661125910222
2466.471,0,8.862047209309273
2466.603,0,8.862304719900532
2466.713,0,8.862670203480087
2466.841,0,8.86296033620132
2466.945,0,8.863199935518557
2467.064,0,8.863487105262534
2467.168,0,8.863749704496929
2467.282,0,8.864011865362565
2467.383,0,8.864249843937968
2467.506,0,8.864534976563647
2467.609,0,8.864746254034664
2467.708,0,8.864983268456715
2467.813,0,8.865219782451288
2467.915,0,8.865456038573091
2468.023,0,8.86576511513828
2468.12,0,8.866000680099903
2468.231,0,8.866195951501872
2468.335,0,8.866515093507662
2468.438,0,8.866740100161758
2468.54,0,8.866985965506693
2468.668,0,8.867233641121919
2468.78,0,8.867499553314518
2468.882,0,8.867777070930332
2468.983,0,8.868007268853459
2469.087,0,8.868218790276094
2469.189,0,8.868521894337471
2469.306,0,8.86875385286717
2469.441,0,8.869077427830339
2469.572,0,8.869399705443973
2469.677,0,8.869618379467848
2469.784,0,8.869813832041018
2469.912,0,8.870181284731173
2470.018,0,8.870378497037452
2470.119,0,8.87063980241169
2470.231,0,8.870913769766398
2470.332,0,8.871137448540903
2470.438,0,8.871369850212881
2470.54,0,8.871587434250328
2470.671,0,8.87190604058651
2470.815,0,8.872042719947647
2470.92,0,8.872450421806157
2471.023,0,8.872676534901018
2471.127,0,8.872931658656476
2471.236,0,8.873127795015709
2471.338,0,8.873398045838531
2471.44,0,8.87360938794037
2471.548,0,8.8738114747923
2471.654,0,8.874113055209067
2471.757,0,8.874283611201596
2471.86,0,8.874539617851044
2471.962,0,8.874755800451316
2472.065,0,8.874972488139859
2472.175,0,8.875232292262702
2472.282,0,8.875401660531967
2472.383,0,8.87561042636847
2472.489,0,8.875890240627356
2472.591,0,8.876123294518063
2472.698,0,8.876249456072824
2472.831,0,8.876627225919403
2472.936,0,8.876785701661587
2473.038,0,8.877050345325372
2473.144,0,8.877258626142853
2473.246,0,8.877471371049065
2473.349,0,8.877711030644662
2473.462,0,8.877909062752511
2473.587,0,8.878151394297504
2473.723,0,8.87843579718393
2473.904,0,8.87862024291194
2474.076,0,8.878976832439594
2474.178,0,8.879397711309673
2474.285,0,8.879541715602016
2474.389,0,8.879828034315327
2474.495,0,8.879981027677143
2474.611,0,8.880255228269228
2474.716,0,8.880447919223935
2474.813,0,8.880618485670553
2474.918,0,8.880844721930337
2475.033,0,8.88109819360554
2475.152,0,8.88134151976929
2475.259,0,8.881544433910488
2475.362,0,8.88166617216621
2475.488,0,8.881949755402934
2475.588,0,8.882231589022405
2475.704,0,8.882442021270375
2475.805,0,8.882638877740904
2475.943,0,8.882825468462698
2476.046,0,8.883117194992792
2476.185,0,8.883357290266208
2476.289,0,8.883630977920967
2476.391,0,8.883829893233857
2476.5,0,8.884037408579946
2476.61,0,8.884289528276463
2476.726,0,8.884491217861072
2476.818,0,8.88470564974199
2476.95,-0.15,8.884903763422988
2477.051,-0.15,8.872722628639252
2477.152,-0.15,8.85937685153136
2477.266,-0.15,8.84431764285404
2477.381,-0.15,8.829632272031802
2477.5,-0.15,8.810056915961344
2477.606,-0.15,8.79576223078986
2477.711,-0.15,8.780608357397242
2477.811,-0.15,8.765017761009643
2477.913,-0.15,8.750710778448521
2478.016,-0.15,8.737548158616734
2478.117,-0.15,8.721386251075073
2478.218,-0.15,8.708801291227294
2478.323,-0.15,8.693641988408084
2478.422,-0.15,8.68019932590633
2478.531,-0.15,8.665038397319801
2478.649,-0.15,8.644149806947256
2478.751,-0.15,8.63184411412358
2478.904,-0.15,8.61839256728563
2479.035,-0.15,8.60980866917757
2479.16,-0.15,8.572615731035222
2479.279,-0.15,8.555448640654387
2479.391,-0.15,8.538284600847938
2479.489,-0.15,8.525984851911021
2479.601,-0.15,8.50982930242546
2479.702,-0.15,8.49780024596244
2479.825,-0.15,8.483040428653151
2479.926,-0.15,8.466709411727843
2480.039,-0.15,8.446692972445113
2480.14,-0.15,8.432410199325288
2480.275,-0.15,8.41237370654193
2480.379,-0.15,8.400897169542766
2480.482,-0.15,8.383691530393373
2480.588,-0.15,8.376680421023288
2480.689,-0.15,8.357993191155325
2480.791,-0.15,8.340908816061022
2480.895,-0.15,8.323712404902006
2481.011,-0.15,8.309357023281258
2481.113,-0.15,8.292345775656692
2481.213,-0.15,8.277930429342282
2481.358,-0.15,8.265529857001784
2481.485,-0.15,8.240843865706104
2481.597,-0.15,8.223778631857485
2481.701,-0.15,8.211553500402582
2481.818,-0.15,8.19663223093491
2481.933,-0.15,8.17544212152515
2482.035,-0.15,8.163748921762563
2482.137,-0.15,8.14687441541563
2482.242,-0.15,8.135303082642587
2482.347,-0.15,8.115421241720021
2482.455,-0.15,8.10165871212602
2482.558,-0.15,8.08786856371509
2482.669,-0.15,8.069470236323335
2482.797,-0.15,8.052197239272964
2482.903,-0.15,8.037765529448853
2483.044,-0.15,8.017536430467382
2483.161,-0.15,8.000177944421697
2483.266,-0.15,7.985685138325362
2483.388,-0.15,7.971211116321605
2483.492,-0.15,7.952177446964005
2483.6,-0.15,7.938749958985494
2483.716,-0.15,7.9192273537104985
2483.833,-0.15,7.904730904065718
2483.964,-0.15,7.884400256579748
2484.092,-0.15,7.870022904252451
2484.197,-0.15,7.849500189994026
2484.299,-0.15,7.834924853604628
2484.406,-0.15,7.82037576722879
2484.536,-0.15,7.800004321966606
2484.646,-0.15,7.785425275958704
2484.751,-0.15,7.770834153635053
2484.916,-0.15,7.747522082862073
2485.009,-0.15,7.730047426279266
2485.111,-0.15,7.715492751925252
2485.212,-0.15,7.700936534180299
2485.315,-0.15,7.689290989451039
2485.438,-0.15,7.668912300795516
2485.54,-0.15,7.654359422631031
2485.641,-0.15,7.639810962965585
2485.743,-0.15,7.625268418843832
2485.867,-0.15,7.619160828426275
2485.971,-0.15,7.593563233013355
2486.072,-0.15,7.578588261296681
2486.175,-0.15,7.563905008508888
2486.278,-0.15,7.550094471565281
2486.382,-0.15,7.540943385772819
2486.497,-0.15,7.517699425614056
2486.615,-0.15,7.506065538559469
2486.739,-0.15,7.479897165015009
2486.845,-0.15,7.465337904984105
2486.949,-0.15,7.447867437628362
2487.051,-0.15,7.439135121201603
2487.153,-0.15,7.4187758020234
2487.258,-0.15,7.404236042868382
2487.376,-0.15,7.388388138702432
2487.505,-0.15,7.371083130113124
2487.608,-0.15,7.354796098839697
2487.722,-0.15,7.337310236719063
2487.816,-0.15,7.326102297922001
2487.918,-0.15,7.314025543455377
2488.04,-0.15,7.2994867754751365
2488.144,-0.15,7.28203230834659
2488.261,-0.15,7.262528688883658
2488.363,-0.15,7.244188856342343
2488.47,-0.15,7.229049960625547
2488.57,-0.15,7.2144906577525285
2488.7,-0.15,7.194690995850915
2488.808,-0.15,7.177220629717739
2488.911,-0.15,7.165141057787916
2489.02,-0.15,7.148113504108305
2489.144,-0.15,7.136469693278294
2489.244,-0.15,7.116088642379135
2489.346,-0.15,7.101539613158992
2489.47,-0.15,7.091063549780246
2489.58,-0.15,7.081163721531553
2489.752,-0.15,7.057868323075336
2489.854,-0.15,7.029187205837354
2489.955,-0.15,7.015109894164997
2490.064,-0.15,6.99730225518288
2490.168,-0.15,6.981308435371459
2490.269,-0.15,6.965760784495662
2490.369,-0.15,6.951121445372414
2490.472,-0.15,6.937784785502588
2490.574,-0.15,6.922838399936623
2490.689,-0.15,6.9091622539533555
2490.782,-0.15,6.894472042909973
2490.884,-0.15,6.878472273521175
2490.983,-0.15,6.8640201749872904
2491.084,-0.15,6.848955787181273
2491.19,-0.15,6.84020077427913
2491.418,-0.15,6.799373573739639
2491.542,-0.15,6.78475452660741
2491.644,-0.15,6.767653515836506
2491.75,-0.15,6.749691616509539
2491.855,-0.15,6.738016781230137
2491.98,-0.15,6.720056452975327
2492.082,-0.15,6.7045655856171615
2492.19,-0.15,6.689954645023916
2492.3,-0.15,6.670855237433478
2492.394,-0.15,6.65627364562554
2492.494,-0.15,6.641689523475726
2492.603,-0.15,6.62710954655513
2492.702,-0.15,6.612527423491762
2492.805,-0.15,6.597948194155544
2492.915,-0.15,6.587888014747005
2493.02,-0.15,6.565920107034681
2493.125,-0.15,6.553792534983712
2493.231,-0.15,6.538909305665611
2493.341,-0.15,6.519566131000711
2493.462,-0.15,6.502051965915356
2493.564,-0.15,6.490373028495507
2493.667,-0.15,6.473464942383297
2493.772,-0.15,6.458285428192568
2493.875,-0.15,6.443692835203803
2493.976,-0.15,6.4272091521401915
2494.079,-0.15,6.412633150713109
2494.18,-0.15,6.4002415513312885
2494.283,-0.15,6.385654485575682
2494.487,-0.15,6.3503932998923345
2494.59,-0.15,6.340052606110888
2494.689,-0.15,6.323887581100813
2494.84,-0.15,6.30087870090687
2494.942,-0.15,6.286315984567882
2495.043,-0.15,6.271753446922445
2495.146,-0.15,6.25718864094086
2495.25,-0.15,6.241895089813037
2495.354,-0.15,6.227475977684455
2495.47,-0.15,6.213602447804363
2495.576,-0.15,6.19356690381758
2495.683,-0.15,6.182077652040492
2495.785,-0.15,6.164730571179721
2495.887,-0.15,6.154191249918665
2495.998,-0.15,6.1367963370157295
2496.106,-0.15,6.117789146533291
2496.202,-0.15,6.1031703528169485
2496.309,-0.15,6.086795366042163
2496.406,-0.15,6.073918927855857
2496.517,-0.15,6.062248206477273
2496.617,-0.15,6.041838160966074
2496.721,-0.15,6.030168946512404
2496.826,-0.15,6.0126477288435645
2496.928,-0.15,5.995865707713451
2497.038,-0.15,5.9814206752336645
2497.141,-0.15,5.968156592564577
2497.259,-0.15,5.950219676522571
2497.361,-0.15,5.933892336683189
2497.464,-0.15,5.919316631401884
2497.565,-0.15,5.904738333507062
2497.67,-0.15,5.8884102354287995
2497.771,-0.15,5.874124456068951
2497.869,-0.15,5.8607133333008
2497.974,-0.15,5.846280345463454
2498.087,-0.15,5.826013192236567
2498.195,-0.15,5.811436925781564
2498.303,-0.15,5.8015258209489
2498.408,-0.15,5.782431017216971
2498.512,-0.15,5.767711895048459
2498.62,-0.15,5.750226116851579
2498.722,-0.15,5.735659374791152
2498.828,-0.15,5.719485195179139
2498.931,-0.15,5.704465491360114
2499.031,-0.3,5.690902800989893
2499.131,-0.3,5.665333855089265
2499.231,-0.3,5.6392573490044064
2499.338,-0.3,5.609412380677732
2499.466,-0.3,5.577253219937504
2499.593,-0.3,5.554066571539021
2499.697,-0.3,5.5070897874254525
2499.799,-0.3,5.472885949406132
2499.905,-0.3,5.443888108215105
2500.024,-0.3,5.409075027572527
2500.125,-0.3,5.38006071362941
2500.298,-0.3,5.327827969386679
2500.4,-0.3,5.2988292096259455
2500.499,-0.3,5.270177116514909
2500.606,-0.3,5.244190964046148
2500.707,-0.3,5.213536460690417
2500.811,-0.3,5.180389705056323
2500.91,-0.3,5.148834290772984
2501.064,-0.3,5.110587771186972
2501.165,-0.3,5.080608339745449
