t,xt,yt
2408.097,0.3,2.863063920978237
2408.202,0.3,2.891357236887417
2408.316,0.3,2.920756674010842
2408.416,0.3,2.954696134643415
2408.518,0.3,2.9826614554051285
2408.629,0.3,3.011190558192086
2408.742,0.3,3.0451009521549346
2408.847,0.3,3.0790100762288914
2408.949,0.3,3.1067027660925066
2409.051,0.3,3.1355125483534714
2409.164,0.3,3.1581028014678614
2409.265,0.3,3.1925506924253497
2409.384,0.3,3.225300918566421
2409.507,0.3,3.257763937808094
2409.663,0.3,3.2907927590247725
2409.767,0.3,3.333141765078031
2409.868,0.3,3.3616538663617286
2410.038,0.3,3.3895985017041026
2410.14,0.3,3.4404007781551282
2410.242,0.3,3.4742553091261064
2410.344,0.3,3.4942902049484403
2410.454,0.3,3.5306923584047714
2410.549,0.3,3.5589161765240482
2410.655,0.3,3.5871382936285707
2410.753,0.3,3.614509063477576
2410.872,0.3,3.637082878828126
2410.975,0.3,3.677421675389977
2411.17,0.3,3.7056259134063705
2411.273,0.3,3.7620442511668637
2411.383,0.3,3.7933481670912363
2411.475,0.3,3.818453374750097
2411.576,0.3,3.8466447974082483
2411.677,0.3,3.8748345108257625
2411.784,0.3,3.908660125920751
2411.886,0.3,3.9312160636652207
2411.995,0.3,3.965053604214389
2412.104,0.3,3.9988885975953523
2412.21,0.3,4.023966844412568
2412.317,0.3,4.052424104738752
2412.419,0.3,4.080596766600598
2412.522,0.3,4.115833789875766
2412.617,0.3,4.139794496684428
2412.72,0.3,4.167962411380348
2412.831,0.3,4.201767641754566
2412.934,0.3,4.229929570752412
2413.035,0.3,4.2578164691138936
2413.135,0.3,4.286273580235022
2413.239,0.3,4.314432307913937
2413.34,0.3,4.342430089192724
2413.449,0.3,4.368777279848467
2413.552,0.3,4.4042143441988415
2413.653,0.3,4.432366387219156
2413.781,0.3,4.466185496748155
2413.9,0.3,4.494363782589051
2414.004,0.3,4.526203748059585
2414.103,0.3,4.556908908406207
2414.214,0.3,4.567611426716007
2414.321,0.3,4.618313782959915
2414.419,0.3,4.646473419876673
2414.52,0.3,4.6746327591088725
2414.622,0.3,4.705045033300032
2414.726,0.3,4.725101702567778
2414.828,0.3,4.762249327738238
2414.937,0.3,4.788323046160882
2415.032,0.3,4.8201956639085015
2415.137,0.3,4.848112931804532
2415.239,0.3,4.873504398402687
2415.343,0.3,4.910481469543879
2415.447,0.3,4.92853647103464
2415.553,0.3,4.961260588343357
2415.708,0.3,4.987217899790128
2415.815,0.3,5.040168191591467
2415.917,0.3,5.068357445211507
2416.022,0.3,5.097956165251115
2416.128,0.3,5.129810976587035
2416.229,0.15,5.15461450981097
2416.335,0.15,5.176372196730493
2416.433,0.15,5.1903369058172055
2416.535,0.15,5.204750712651792
2416.665,0.15,5.220697855176917
2416.766,0.15,5.238737152970538
2416.871,0.15,5.2536553073171905
2416.977,0.15,5.268147241975916
2417.08,0.15,5.282345008919408
2417.19,0.15,5.299382072451862
2417.401,0.15,5.327779362317116
2417.536,0.15,5.347658306953677
2417.637,0.15,5.3618567845298415
2417.744,0.15,5.378895886963248
2417.846,0.15,5.393095394084536
2417.947,0.15,5.407295237953029
2418.071,0.15,5.424335544686697
2418.175,0.15,5.438534503134684
2418.301,0.15,5.45273182495907
2418.451,0.15,5.466933340712741
2418.552,0.15,5.4916433929421995
2418.653,0.15,5.506263824179217
2418.763,0.15,5.515914115383573
2418.885,0.15,5.532241881741571
2419.003,0.15,5.549282607516942
2419.116,0.15,5.57199261316259
2419.244,0.15,5.58617877556447
2419.349,0.15,5.604051698347493
2419.451,0.15,5.617387592153978
2419.565,0.15,5.63725837851665
2419.67,0.15,5.6504509097614815
2419.782,0.15,5.66848243703013
2419.883,0.15,5.679834926480454
2419.984,0.15,5.695871585625156
2420.087,0.15,5.707083142172347
2420.189,0.15,5.722548787981802
2420.293,0.15,5.730924525468
2420.407,0.15,5.749806798050267
2420.516,0.15,5.770679566746425
2420.634,0.15,5.786153774806044
2420.739,0.15,5.801911581747246
2420.838,0.15,5.816108160793886
2420.953,0.15,5.8293173685438
2421.05,0.15,5.843512578775131
2421.152,0.15,5.8615404438183925
2421.269,0.15,5.869777786390168
2421.374,0.15,5.890659008837443
2421.474,0.15,5.906988271100025
2421.583,0.15,5.921330292279801
2421.757,0.15,5.935397404257505
2421.948,0.15,5.958135693628301
2422.054,0.15,5.989389981979101
2422.166,0.15,6.006143375936159
2422.271,0.15,6.018633663941158
2422.376,0.15,6.034255982478467
2422.48,0.15,6.049037017711771
2422.583,0.15,6.063241633110403
2422.69,0.15,6.079294340077765
2422.794,0.15,6.094487029677418
2422.897,0.15,6.1086850517569635
2422.999,0.15,6.122884801456497
2423.1,0.15,6.1370868600830955
2423.201,0.15,6.151285449155337
2423.308,0.15,6.166482589528607
2423.411,0.15,6.18110912369493
2423.517,0.15,6.195455284144638
2423.618,0.15,6.209232860430709
2423.737,0.15,6.227988437777332
2423.842,0.15,6.2419141850209945
2423.993,0.15,6.264948118506497
2424.102,0.15,6.28200838211377
2424.203,0.15,6.29607667989598
2424.433,0.15,6.304748300911025
2424.549,0.15,6.327504796138647
2424.652,0.15,6.355517439954247
2424.756,0.15,6.373004704806377
2424.862,0.15,6.388932546900653
2424.977,0.15,6.403015020655884
2425.083,0.15,6.421366288922315
2425.191,0.15,6.435592209665351
2425.291,0.15,6.449818701291009
2425.392,0.15,6.464045839977084
2425.511,0.15,6.4788417896828365
2425.614,0.15,6.492503690476756
2425.723,0.15,6.512426257002683
2425.836,0.15,6.526655723671104
2425.933,0.15,6.540735930464939
2426.136,0.15,6.569331427258864
2426.246,0.15,6.582421230433206
2426.35,0.15,6.600495664849548
2426.452,0.15,6.613590099968269
2426.552,0.15,6.62725450319691
2426.671,0.15,6.643339035990487
2426.773,0.15,6.660419381940556
2426.882,0.15,6.671807638567467
2426.999,0.15,6.688895891396595
2427.105,0.15,6.708117751901388
2427.217,0.15,6.723070707338303
2427.322,0.15,6.736749046604747
2427.423,0.15,6.75099870556715
2427.524,0.15,6.766101011455281
2427.649,0.15,6.7813391305291395
2427.751,0.15,6.799993068131992
2427.898,0.15,6.819928333571841
2428.004,0.15,6.832176514404409
2428.108,0.15,6.8471312923045495
2428.22,0.15,6.865501088344883
2428.323,0.15,6.878316342221294
2428.425,0.15,6.896823580928874
2428.548,0.15,6.911488409367609
2428.636,0.15,6.925253928328844
2428.754,0.15,6.925253928328844
2428.892,0.15,6.962230394929511
2429.007,0.15,6.979294488180552
2429.11,0.15,6.99352903712057
2429.212,0.15,7.007195859196865
2429.372,0.15,7.019156616193983
2429.475,0.15,7.030550919746857
2429.583,0.15,7.057184037287231
2429.696,0.15,7.076125219325674
2429.808,0.15,7.089650669242516
2429.912,0.15,7.09990270743898
2430.013,0.15,7.117987494484384
2430.114,0.15,7.135928980913856
2430.215,0.15,7.150170409072014
2430.316,0.15,7.1644115156260195
2430.42,0.15,7.178656485028436
2430.522,0.15,7.194041873330583
2430.624,0.15,7.209286344406967
2430.725,0.15,7.223103893009516
2430.826,0.15,7.2364936482680395
2430.928,0.15,7.25159259405897
2431.038,0.15,7.266265413130807
2431.144,0.15,7.284070315570553
2431.253,0.15,7.2983169113066015
2431.364,0.15,7.3117076893273
2431.468,0.15,7.32737419220417
2431.6,0.15,7.343896951205984
2431.71,0.15,7.363843234239498
2431.817,0.15,7.378091989729339
2431.923,0.15,7.395194324677241
2432.027,0.15,7.408730417135925
2432.13,0.15,7.423682055985516
2432.235,0.15,7.437923552004774
2432.338,0.15,7.449317301425561
2432.441,0.15,7.466416566136033
2432.543,0.15,7.483522117756705
2432.647,0.15,7.497779156364104
2432.748,0.15,7.512027299408746
2432.845,0.15,7.526270470190638
2432.958,0.15,7.540511866989133
2433.063,0.15,7.5546146310690245
2433.167,0.15,7.56843566869093
2433.268,0.15,7.586107303830867
2433.373,0.15,7.5997887442948
2433.474,0.15,7.612333366716075
2433.575,0.15,7.626731097027569
2433.676,0.15,7.643124996215647
2433.784,0.15,7.660189449497955
2433.89,0.15,7.673524593512632
2433.992,0.15,7.6878600862722575
2434.1,0.15,7.702212182774018
2434.203,0.15,7.717208965508407
2434.304,0.15,7.731492760214724
2434.408,0.15,7.748489832511672
2434.509,0.15,7.762765366266644
2434.66,0.15,7.782748330644249
2434.76,0.15,7.795452592881457
2434.879,0.15,7.814157466733873
2434.98,0.15,7.828013533050292
2435.081,0.15,7.842727062603179
2435.182,0.15,7.856239948131833
2435.302,0.15,7.87403589872298
2435.405,0.15,7.891114412039854
2435.51,0.15,7.905327348470633
2435.657,0.15,7.916700868909343
2435.998,0.15,7.925251588451627
2436.102,0.15,7.9874339942585015
2436.203,0.15,8.004869797290143
2436.304,0.15,8.018159245492548
2436.407,0.15,8.03373486181551
2436.513,0.15,8.048014467751743
2436.615,0.15,8.062294823994156
2436.721,0.15,8.076573453360885
2436.831,0.15,8.092422126563832
2436.927,0.15,8.105414213494827
2437.028,0.15,8.12126316263576
2437.154,0.15,8.13383138339457
2437.255,0.15,8.152543580901503
2437.358,0.15,8.158259258523174
2437.459,0.15,8.182252722945895
2437.564,0.15,8.199390365165428
2437.668,0.15,8.213677134758594
2437.767,0.15,8.224820425265037
2437.875,0.15,8.242254982264503
2437.984,0.15,8.259400897703832
2438.096,0.15,8.272405905604428
2438.197,0.15,8.286686490255887
2438.299,0.15,8.301393036287463
2438.4,0.15,8.316527785433635
2438.501,0,8.328525232370078
2438.61,0,8.335457276940463
2438.986,0,8.33667644173758
2439.091,0,8.336966354919909
2439.197,0,8.337257218279772
2439.329,0,8.337546517922373
2439.435,0,8.337944657479367
2439.539,0,8.338200403205224
2439.654,0,8.338468130479113
2439.764,0,8.338871845680325
2439.867,0,8.33916553797317
2439.979,0,8.339475738830604
2440.102,0,8.33982033416475
2440.231,0,8.340226867414097
2440.334,0,8.340483395918177
2440.478,0,8.340729428388745
2440.595,0,8.341120301276863
2440.695,0,8.341509968921097
2440.801,0,8.341789281032765
2440.905,0,8.342107758193173
2441.008,0,8.34235137952426
2441.109,0,8.342630603819103
2441.21,0,8.342918108480712
2441.316,0,8.343117527742798
2441.417,0,8.343502599845698
2441.543,0,8.343777462082466
2441.645,0,8.344140168415178
2441.746,0,8.344382372056577
2441.851,0,8.344644529301458
2441.954,0,8.344956704334283
2442.06,0,8.345256728202994
2442.187,0,8.345474637812979
2442.33,0,8.345638916731454
2442.453,0,8.34602002945859
2442.573,0,8.346564101866216
2442.683,0,8.346937217177983
2442.79,0,8.347267586436931
2442.892,0,8.347537564289127
2442.994,0,8.347806359659268
2443.115,0,8.348021267240144
2443.22,0,8.348398895372549
2443.332,0,8.348624166919834
2443.443,0,8.348956223331983
2443.578,0,8.34926523872987
2443.687,0,8.349631504484789
2443.782,0,8.349930650156796
2443.893,0,8.350198068535459
2443.994,0,8.350440340450485
2444.096,0,8.350716141801035
2444.197,0,8.350982065295906
2444.299,0,8.351278217322317
2444.414,0,8.351545547376894
2444.512,0,8.351862922111073
2444.614,0,8.352126585154023
2444.722,0,8.352406229345467
2444.818,0,8.35265376835628
2444.926,0,8.352968852381245
2445.049,0,8.353179276413993
2445.17,0,8.353598467555504
2445.28,0,8.353859235345928
2445.384,0,8.354121934065557
2445.5,0,8.354382544039723
2445.602,0,8.354746855099815
2445.704,0,8.354947494217742
2445.806,0,8.35521464540254
2445.909,0,8.35546628309302
2446.039,0,8.355836173050115
2446.142,0,8.356086991585506
2446.244,0,8.35631931811888
2446.383,0,8.356765203197103
2446.505,0,8.357071309416408
2446.66,0,8.35731475090086
2446.762,0,8.357740662175845
2446.863,0,8.35799442854059
2446.98,0,8.358252616411866
2447.081,0,8.358505800195996
2447.183,0,8.358757252369504
2447.284,0,8.35899400609265
2447.388,0,8.359268255787539
2447.492,0,8.359554481723455
2447.594,0,8.359828430080682
2447.712,0,8.359979191484845
2447.881,0,8.360131375862078
2447.983,0,8.360765931825766
2448.086,0,8.361022688725214
2448.186,0,8.361288218260782
2448.299,0,8.361589518594345
2448.4,0,8.36183993142149
2448.503,0,8.362086535390493
2448.625,0,8.362440279423785
2448.732,0,8.36267157004182
2448.853,0,8.362986326676372
2448.965,0,8.3632853011125
2449.067,0,8.363510833427286
2449.173,0,8.363764061062547
2449.273,0,8.364006062404336
2449.388,0,8.364259635054506
2449.537,0,8.364522054598718
2449.648,0,8.364966049279358
2449.751,0,8.36521148799379
2449.857,0,8.36545807276686
2449.965,0,8.365752451149866
2450.067,0,8.365946442332955
2450.171,0,8.36617822625956
2450.287,0,8.36644633288271
2450.389,0,8.366714626419785
2450.505,0,8.366949768586402
2450.617,0,8.367225578497509
2450.715,0,8.367405204367303
2450.82,0,8.367733171046298
2450.93,0,8.367914405331788
2451.034,0,8.368157489475946
2451.176,0,8.368516154785151
2451.285,0,8.368806211622543
2451.383,0,8.369042105416588
2451.482,0,8.369279425110447
2451.609,0,8.36957530168261
2451.711,0,8.369768977753255
2451.813,0,8.370037758697913
2451.919,0,8.370293505854898
2452.02,0,8.370532247209079
2452.121,0,8.370771366334607
2452.226,0,8.371049521059682
2452.324,0,8.37129296369818
2452.428,0,8.371525302768033
2452.543,0,8.371722933048279
2452.646,0,8.372053637396334
2452.749,0,8.37222391117766
2452.873,0,8.372432292102358
2452.975,0,8.372809561521859
2453.09,0,8.37309119144649
2453.193,0,8.37332208873343
2453.296,0,8.3735587768151
2453.396,0,8.373791158511654
2453.5,0,8.374029502431522
2453.603,0,8.374266025689744
2453.706,0,8.374503103964809
2453.81,0,8.374777045040506
2453.913,0,8.375009755512894
2454.018,0,8.375196491258516
2454.119,0,8.37547455330152
2454.226,0,8.375752851195877
2454.332,0,8.375977716594203
2454.435,0,8.376215164826233
2454.538,0,8.37643163899667
2454.641,0,8.376666538299332
2454.754,0,8.376911911328964
2454.871,0,8.377151866020633
2454.989,0,8.377503341561626
2455.092,0,8.377718904674433
2455.196,0,8.377961068848789
2455.343,0,8.378143994688935
2455.443,0,8.378554756305956
2455.549,0,8.378782439211099
2455.65,0,8.379003341802154
2455.753,0,8.379191178046712
2455.863,0,8.379463707034121
2455.959,0,8.379689918436734
2456.073,0,8.379960382881192
2456.175,0,8.380182165495938
2456.279,0,8.38041131360431
2456.399,0,8.380681983036819
2456.491,0,8.38086116040859
2456.598,0,8.381131461028994
2456.7,0,8.381355349672582
2456.826,0,8.381558711252294
2456.93,0,8.381851263535264
2457.034,0,8.382076842360755
2457.158,0,8.382293252601865
2457.291,0,8.382560737238036
2457.396,0,8.382870472724413
2457.497,0,8.38310600378586
2457.599,0,8.383357768821181
2457.772,0,8.38353557471816
2457.873,0,8.383924058541062
2457.982,0,8.384196307710466
2458.088,0,8.384416992218476
2458.198,0,8.3846534267742
2458.299,0,8.384899902860496
2458.416,0,8.385089498761216
2458.541,0,8.38524039623512
2458.645,0,8.38566219802988
2458.764,0,8.385947668851145
2458.881,0,8.386165954881921
2458.984,0,8.386385045393071
2459.095,0,8.386557355557333
2459.199,0,8.386857570264377
2459.304,0,8.387118563178397
2459.462,0,8.387118563178397
2459.586,0,8.387679957837719
2459.696,0,8.387938117132093
2459.803,0,8.388156975697584
2459.901,0,8.38836619885643
2460.001,0,8.38858094892188
2460.102,0,8.388805128747688
2460.218,0,8.388965485835568
2460.333,0,8.38922720592928
2460.44,0,8.389483402053642
2460.542,0,8.389732066245985
2460.652,0,8.389959692359376
2460.77,-0.15,8.390198193288617
2460.893,-0.15,8.390326026133666
2461.005,-0.15,8.381966324744402
2461.106,-0.15,8.36818482763782
2461.21,-0.15,8.349350533984396
2461.335,-0.15,8.334651795501658
2461.45,-0.15,8.315750342278557
2461.55,-0.15,8.302444051084427
2461.659,-0.15,8.289697404880036
2461.77,-0.15,8.270923060032938
2461.871,-0.15,8.256911127434297
2462.017,-0.15,8.245277716558904
2462.15,-0.15,8.22341173770012
2462.253,-0.15,8.203646709589156
2462.358,-0.15,8.189627222004138
2462.467,-0.15,8.174621273094662
2462.569,-0.15,8.159194543126315
2462.67,-0.15,8.146288608963244
2462.777,-0.15,8.133530289679221
2462.88,-0.15,8.11669360864144
2462.981,-0.15,8.102661539567096
2463.088,-0.15,8.087368175417325
2463.184,-0.15,8.071920946877583
2463.286,-0.15,8.061670840209857
2463.391,-0.15,8.043700265147056
2463.498,-0.15,8.029675339126932
2463.6,-0.15,8.01564613098593
2463.702,-0.15,8.001614797402235
2463.807,-0.15,7.9865797770613245
2463.914,-0.15,7.977017568475404
2464.132,-0.15,7.956620559875043
2464.243,-0.15,7.922915194182738
2464.344,-0.15,7.908889203950372
2464.445,-0.15,7.8958079855909995
2464.614,-0.15,7.886070159214126
2464.718,-0.15,7.858122791092061
2464.82,-0.15,7.844621007737044
2464.95,-0.15,7.8244620276935
2465.055,-0.15,7.8108032237547915
2465.159,-0.15,7.796818310718315
2465.268,-0.15,7.784544830660025
2465.375,-0.15,7.766214940649335
2465.498,-0.15,7.7492528071722395
2465.604,-0.15,7.732224315060324
2465.704,-0.15,7.7185557430875225
2465.817,-0.15,7.703725551294692
2465.925,-0.15,7.690147696073403
2466.053,-0.15,7.680852588800591
2466.156,-0.15,7.655064208955783
2466.259,-0.15,7.640695678864156
2466.363,-0.15,7.623780235135359
2466.51,-0.15,7.6030328223650185
2466.625,-0.15,7.585577331245676
2466.75,-0.15,7.57057733592714
2466.85,-0.15,7.553495831953401
2466.956,-0.15,7.541354112617929
2467.086,-0.15,7.518369430184731
2467.208,-0.15,7.5037051343490075
2467.313,-0.15,7.486103189647784
2467.42,-0.15,7.473621588457552
2467.527,-0.15,7.453808618273821
2467.634,-0.15,7.439265319232369
2467.741,-0.15,7.424426946145144
2467.855,-0.15,7.406782961660393
2467.966,-0.15,7.389147673620365
2468.078,-0.15,7.3795919899328055
2468.184,-0.15,7.3584194912122864
2468.407,-0.15,7.345039531961004
2468.511,-0.15,7.309785710420278
2468.613,-0.15,7.295095242472636
2468.713,-0.15,7.2804147630712315
2468.821,-0.15,7.265735126688404
2468.939,-0.15,7.248118049665761
2469.042,-0.15,7.2315240249206
2469.144,-0.15,7.216100787190405
2469.256,-0.15,7.202145441658991
2469.359,-0.15,7.186721163656842
2469.478,-0.15,7.171737680608275
2469.581,-0.15,7.154111731097743
2469.694,-0.15,7.137802694826185
2469.804,-0.15,7.118822810974538
2469.904,-0.15,7.108082101493004
2470.009,-0.15,7.089415920417354
2470.112,-0.15,7.074722892210748
2470.217,-0.15,7.0600275922928715
2470.317,-0.15,7.045327193301723
2470.418,-0.15,7.036508069986827
2470.521,-0.15,7.015931015260204
2470.625,-0.15,7.000646505912355
2470.722,-0.15,6.986535551628284
2470.828,-0.15,6.971235809436085
2470.951,-0.15,6.951222785182627
2471.06,-0.15,6.9394409881200465
2471.165,-0.15,6.920465504502231
2471.27,-0.15,6.904146321252353
2471.383,-0.15,6.895326766425273
2471.499,-0.15,6.8718064252697175
2471.602,-0.15,6.8584289834943615
2471.715,-0.15,6.8394699231821825
2471.823,-0.15,6.823155120098674
2471.928,-0.15,6.812862770999498
2472.056,-0.15,6.792129601471388
2472.16,-0.15,6.774778419235675
2472.277,-0.15,6.765807757299104
2472.402,-0.15,6.745548951284274
2472.562,-0.15,6.730935075766259
2472.666,-0.15,6.701326651528988
2472.771,-0.15,6.687319019721926
2472.871,-0.15,6.670950656235675
2472.971,-0.15,6.654445578139851
2473.077,-0.15,6.643254554578893
2473.263,-0.15,6.627946058219625
2473.362,-0.15,6.597061326608906
2473.464,-0.15,6.582355240970754
2473.57,-0.15,6.571177984745917
2473.683,-0.15,6.5573516389018724
2473.785,-0.15,6.533825897889284
2473.89,-0.15,6.519126231951071
2473.993,-0.15,6.50442529662114
2474.09,-0.15,6.489734440339171
2474.195,-0.15,6.475045924284874
2474.296,-0.15,6.460356248780765
2474.398,-0.15,6.44640006949353
2474.499,-0.15,6.4309815793682255
2474.604,-0.15,6.416295706945196
2474.71,-0.15,6.400557498446052
2474.809,-0.15,6.386588772912888
2474.91,-0.15,6.371894108863312
2475.018,-0.15,6.354550330638392
2475.122,-0.15,6.336914556830338
2475.263,-0.15,6.317208256421141
2475.364,-0.15,6.301620372709618
2475.484,-0.15,6.286907784916678
2475.591,-0.15,6.269262243888878
2475.695,-0.15,6.256028260073485
2475.799,-0.15,6.239844377755318
2475.91,-0.15,6.222183345184768
2476.008,-0.15,6.2077599038694
2476.122,-0.15,6.19304232959517
2476.232,-0.15,6.175090182569265
2476.344,-0.15,6.157432212535242
2476.463,-0.15,6.139771569235286
2476.566,-0.15,6.130794112561807
2476.674,-0.15,6.110337237517006
2476.778,-0.15,6.095622795756992
2476.879,-0.15,6.080917000146154
2476.987,-0.15,6.066210889905311
2477.088,-0.15,6.0504765143259736
2477.189,-0.15,6.035761808474105
2477.293,-0.15,6.021044713298828
2477.418,-0.15,6.004414171457402
2477.61,-0.15,5.9867498811266575
2477.713,-0.15,5.957309847013122
2477.824,-0.15,5.9455391643488005
2477.926,-0.15,5.925678406091
2478.028,-0.15,5.910234988867701
2478.135,-0.15,5.896560044377307
2478.237,-0.15,5.882004226211077
2478.339,-0.15,5.866128933011781
2478.44,-0.15,5.85142588253189
2478.541,-0.15,5.836720628552929
2478.642,-0.15,5.819070825592373
2478.744,-0.15,5.807304345738757
2478.857,-0.15,5.792590564000347
2478.962,-0.15,5.774931643425944
2479.063,-0.15,5.75962431586452
2479.18,-0.15,5.742550694880139
2479.296,-0.15,5.727841558067493
2479.415,-0.15,5.711206396239062
2479.534,-0.15,5.689571792842999
2479.666,-0.15,5.6689734843014286
2479.768,-0.15,5.6551447559026595
2479.907,-0.15,5.642492523927301
2480.011,-0.15,5.618907571869459
2480.108,-0.15,5.607851914468173
2480.264,-0.15,5.580597832182397
2480.385,-0.15,5.568820418685647
2480.488,-0.15,5.54820628471373
2480.589,-0.15,5.534511376799238
2480.697,-0.15,5.521698370881211
2480.798,-0.15,5.5041684428557645
2480.898,-0.15,5.489278431677
2480.999,-0.15,5.475286816389552
2481.101,-0.15,5.464973243475719
2481.218,-0.15,5.442131313929617
2481.333,-0.15,5.4278257142936805
2481.437,-0.15,5.409703290966389
2481.548,-0.15,5.395999371546985
2481.652,-0.15,5.382291350490879
2481.765,-0.15,5.359599326329004
2481.869,-0.15,5.34487854391804
2481.974,-0.15,5.330737862607901
2482.087,-0.15,5.312484416313812
2482.191,-0.15,5.3008649622185695
2482.293,-0.15,5.283046966702309
2482.396,-0.15,5.268334370957368
2482.504,-0.15,5.252418742831638
2482.607,-0.15,5.238418239859467
2482.717,-0.15,5.223827195495287
2482.809,-0.15,5.2074697293284435
2482.91,-0.15,5.192143917710372
2483.013,-0.3,5.178290953106207
2483.115,-0.3,5.153284994279037
2483.221,-0.3,5.124024782924761
2483.365,-0.3,5.0947667434439845
2483.482,-0.3,5.047937737399735
2483.583,-0.3,5.015331445461313
2483.693,-0.3,4.987231888260783
2483.795,-0.3,4.958065788495774
2483.896,-0.3,4.926075345544118
2484.005,-0.3,4.891170494168581
2484.104,-0.3,4.8615268513792795
2484.213,-0.3,4.838074521533784
2484.315,-0.3,4.802890513551369
2484.417,-0.3,4.773587474449598
2484.52,-0.3,4.744282683217421
2484.629,-0.3,4.714979247016177
2484.746,-0.3,4.680691987877787
2484.852,-0.3,4.644654416989576
2484.956,-0.3,4.615362556165043
2485.058,-0.3,4.587244435514772
2485.161,-0.3,4.558246905855189
2485.263,-0.3,4.521651146243568
